seq,dut_ts,arrival_time,payload_len,raw_len,arrival_epoch
0,64247,2025-12-19T20:02:34.890639+00:00,16,20,1766174554.890612
1,64272,2025-12-19T20:02:34.935503+00:00,16,20,1766174554.935479
2,64298,2025-12-19T20:02:34.980389+00:00,16,20,1766174554.980370
3,64323,2025-12-19T20:02:35.025359+00:00,16,20,1766174555.025339
4,64349,2025-12-19T20:02:35.025446+00:00,16,20,1766174555.025437
5,64374,2025-12-19T20:02:35.025488+00:00,16,20,1766174555.025482
6,64400,2025-12-19T20:02:35.070558+00:00,16,20,1766174555.070538
7,64426,2025-12-19T20:02:35.070638+00:00,16,20,1766174555.070632
8,64451,2025-12-19T20:02:35.115414+00:00,16,20,1766174555.115395
9,64476,2025-12-19T20:02:35.160395+00:00,16,20,1766174555.160377
10,64502,2025-12-19T20:02:35.160474+00:00,16,20,1766174555.160467
11,64527,2025-12-19T20:02:35.205568+00:00,16,20,1766174555.205543
12,64553,2025-12-19T20:02:35.205657+00:00,16,20,1766174555.205649
13,64578,2025-12-19T20:02:35.295516+00:00,16,20,1766174555.295491
14,64604,2025-12-19T20:02:35.295609+00:00,16,20,1766174555.295602
15,64629,2025-12-19T20:02:35.295651+00:00,16,20,1766174555.295645
16,64655,2025-12-19T20:02:35.340564+00:00,16,20,1766174555.340544
17,64680,2025-12-19T20:02:35.340645+00:00,16,20,1766174555.340638
18,64706,2025-12-19T20:02:35.385478+00:00,16,20,1766174555.385458
19,64732,2025-12-19T20:02:35.385559+00:00,16,20,1766174555.385553
20,64757,2025-12-19T20:02:35.430516+00:00,16,20,1766174555.430495
21,64783,2025-12-19T20:02:35.430597+00:00,16,20,1766174555.430590
22,64808,2025-12-19T20:02:35.475500+00:00,16,20,1766174555.475479
23,64834,2025-12-19T20:02:35.475580+00:00,16,20,1766174555.475573
24,64859,2025-12-19T20:02:35.520371+00:00,16,20,1766174555.520355
25,64885,2025-12-19T20:02:35.565448+00:00,16,20,1766174555.565428
26,64911,2025-12-19T20:02:35.565529+00:00,16,20,1766174555.565521
27,64936,2025-12-19T20:02:35.610441+00:00,16,20,1766174555.610418
28,64962,2025-12-19T20:02:35.610520+00:00,16,20,1766174555.610514
29,64987,2025-12-19T20:02:35.655351+00:00,16,20,1766174555.655331
30,65013,2025-12-19T20:02:35.655430+00:00,16,20,1766174555.655423
31,65038,2025-12-19T20:02:35.700547+00:00,16,20,1766174555.700526
32,65063,2025-12-19T20:02:35.745564+00:00,16,20,1766174555.745544
33,65089,2025-12-19T20:02:35.745645+00:00,16,20,1766174555.745638
34,65115,2025-12-19T20:02:35.790596+00:00,16,20,1766174555.790575
35,65140,2025-12-19T20:02:35.790698+00:00,16,20,1766174555.790691
36,65166,2025-12-19T20:02:35.835475+00:00,16,20,1766174555.835454
37,65191,2025-12-19T20:02:35.835555+00:00,16,20,1766174555.835548
38,65217,2025-12-19T20:02:35.880509+00:00,16,20,1766174555.880488
39,65242,2025-12-19T20:02:35.925462+00:00,16,20,1766174555.925443
40,65268,2025-12-19T20:02:35.925540+00:00,16,20,1766174555.925532
41,65293,2025-12-19T20:02:35.970556+00:00,16,20,1766174555.970535
42,65319,2025-12-19T20:02:35.970637+00:00,16,20,1766174555.970631
43,65344,2025-12-19T20:02:36.015554+00:00,16,20,1766174556.015533
44,65370,2025-12-19T20:02:36.015635+00:00,16,20,1766174556.015628
45,65396,2025-12-19T20:02:36.060409+00:00,16,20,1766174556.060390
46,65421,2025-12-19T20:02:36.105562+00:00,16,20,1766174556.105541
47,65447,2025-12-19T20:02:36.105641+00:00,16,20,1766174556.105635
48,65472,2025-12-19T20:02:36.150446+00:00,16,20,1766174556.150425
49,65498,2025-12-19T20:02:36.150528+00:00,16,20,1766174556.150521
50,65523,2025-12-19T20:02:36.195382+00:00,16,20,1766174556.195361
51,13,2025-12-19T20:02:36.195465+00:00,16,20,1766174556.195458
52,39,2025-12-19T20:02:36.240552+00:00,16,20,1766174556.240531
53,64,2025-12-19T20:02:36.240635+00:00,16,20,1766174556.240627
54,90,2025-12-19T20:02:36.285500+00:00,16,20,1766174556.285480
55,115,2025-12-19T20:02:36.330467+00:00,16,20,1766174556.330449
56,141,2025-12-19T20:02:36.330567+00:00,16,20,1766174556.330541
57,166,2025-12-19T20:02:36.375484+00:00,16,20,1766174556.375463
58,192,2025-12-19T20:02:36.375585+00:00,16,20,1766174556.375577
59,217,2025-12-19T20:02:36.465497+00:00,16,20,1766174556.465476
60,243,2025-12-19T20:02:36.465578+00:00,16,20,1766174556.465571
61,268,2025-12-19T20:02:36.465619+00:00,16,20,1766174556.465614
62,294,2025-12-19T20:02:36.510608+00:00,16,20,1766174556.510588
63,319,2025-12-19T20:02:36.510688+00:00,16,20,1766174556.510682
64,345,2025-12-19T20:02:36.555421+00:00,16,20,1766174556.555400
65,371,2025-12-19T20:02:36.555503+00:00,16,20,1766174556.555496
66,396,2025-12-19T20:02:36.600532+00:00,16,20,1766174556.600509
67,422,2025-12-19T20:02:36.600613+00:00,16,20,1766174556.600606
68,447,2025-12-19T20:02:36.645479+00:00,16,20,1766174556.645458
69,473,2025-12-19T20:02:36.690556+00:00,16,20,1766174556.690535
70,498,2025-12-19T20:02:36.690638+00:00,16,20,1766174556.690630
