seq,dut_ts,arrival_time,payload_len,raw_len,arrival_epoch
0,58816,2025-12-19T20:04:40.532459+00:00,116,120,1766174680.532431
1,58842,2025-12-19T20:04:40.577341+00:00,116,120,1766174680.577316
2,58867,2025-12-19T20:04:40.622308+00:00,116,120,1766174680.622285
3,58893,2025-12-19T20:04:40.667324+00:00,116,120,1766174680.667308
4,58919,2025-12-19T20:04:40.667371+00:00,116,120,1766174680.667368
5,58945,2025-12-19T20:04:40.670278+00:00,116,120,1766174680.670264
6,58970,2025-12-19T20:04:40.712314+00:00,116,120,1766174680.712297
7,58996,2025-12-19T20:04:40.714201+00:00,116,120,1766174680.714188
8,59022,2025-12-19T20:04:40.757231+00:00,116,120,1766174680.757216
9,59048,2025-12-19T20:04:40.847243+00:00,116,120,1766174680.847227
10,59073,2025-12-19T20:04:40.847303+00:00,116,120,1766174680.847299
11,59099,2025-12-19T20:04:40.850332+00:00,116,120,1766174680.850309
12,59125,2025-12-19T20:04:40.892428+00:00,116,120,1766174680.892404
13,59151,2025-12-19T20:04:40.892536+00:00,116,120,1766174680.892526
14,59177,2025-12-19T20:04:40.895473+00:00,116,120,1766174680.895455
15,59202,2025-12-19T20:04:40.937384+00:00,116,120,1766174680.937358
16,59228,2025-12-19T20:04:40.982448+00:00,116,120,1766174680.982424
17,59254,2025-12-19T20:04:40.982540+00:00,116,120,1766174680.982533
18,59280,2025-12-19T20:04:41.027410+00:00,116,120,1766174681.027383
19,59306,2025-12-19T20:04:41.072386+00:00,116,120,1766174681.072365
20,59331,2025-12-19T20:04:41.072468+00:00,116,120,1766174681.072461
21,59357,2025-12-19T20:04:41.076351+00:00,116,120,1766174681.076331
22,59383,2025-12-19T20:04:41.207359+00:00,116,120,1766174681.207330
23,59408,2025-12-19T20:04:41.207468+00:00,116,120,1766174681.207458
24,59434,2025-12-19T20:04:41.210268+00:00,116,120,1766174681.210245
25,59460,2025-12-19T20:04:41.253362+00:00,116,120,1766174681.253339
26,59486,2025-12-19T20:04:41.299970+00:00,116,120,1766174681.299939
27,59511,2025-12-19T20:04:41.300088+00:00,116,120,1766174681.300080
28,59537,2025-12-19T20:04:41.477472+00:00,116,120,1766174681.477448
29,59563,2025-12-19T20:04:41.477577+00:00,116,120,1766174681.477568
30,59589,2025-12-19T20:04:41.480336+00:00,116,120,1766174681.480317
31,59615,2025-12-19T20:04:41.703282+00:00,116,120,1766174681.703252
32,59641,2025-12-19T20:04:41.705197+00:00,116,120,1766174681.705168
33,59666,2025-12-19T20:04:41.705267+00:00,116,120,1766174681.705261
34,59692,2025-12-19T20:04:41.747263+00:00,116,120,1766174681.747237
35,59718,2025-12-19T20:04:41.747379+00:00,116,120,1766174681.747368
36,59744,2025-12-19T20:04:41.750270+00:00,116,120,1766174681.750248
37,59770,2025-12-19T20:04:41.792363+00:00,116,120,1766174681.792332
38,59796,2025-12-19T20:04:41.792482+00:00,116,120,1766174681.792470
39,59822,2025-12-19T20:04:41.795290+00:00,116,120,1766174681.795263
40,59847,2025-12-19T20:04:41.795375+00:00,116,120,1766174681.795368
41,59873,2025-12-19T20:04:41.798283+00:00,116,120,1766174681.798267
42,59899,2025-12-19T20:04:41.798357+00:00,116,120,1766174681.798350
43,59924,2025-12-19T20:04:41.801230+00:00,116,120,1766174681.801218
44,59950,2025-12-19T20:04:41.801277+00:00,116,120,1766174681.801272
45,59976,2025-12-19T20:04:41.804258+00:00,116,120,1766174681.804238
46,60002,2025-12-19T20:04:41.804350+00:00,116,120,1766174681.804342
47,60028,2025-12-19T20:04:41.807163+00:00,116,120,1766174681.807151
48,60054,2025-12-19T20:04:41.837443+00:00,116,120,1766174681.837416
49,60080,2025-12-19T20:04:41.837551+00:00,116,120,1766174681.837541
50,60105,2025-12-19T20:04:41.882390+00:00,116,120,1766174681.882363
51,60131,2025-12-19T20:04:41.882495+00:00,116,120,1766174681.882487
52,60157,2025-12-19T20:04:41.885364+00:00,116,120,1766174681.885346
53,60183,2025-12-19T20:04:41.927400+00:00,116,120,1766174681.927371
54,60209,2025-12-19T20:04:41.927527+00:00,116,120,1766174681.927500
55,60234,2025-12-19T20:04:41.972476+00:00,116,120,1766174681.972451
56,60260,2025-12-19T20:04:42.017532+00:00,116,120,1766174682.017505
57,60285,2025-12-19T20:04:42.017642+00:00,116,120,1766174682.017631
58,60311,2025-12-19T20:04:42.107473+00:00,116,120,1766174682.107455
59,60337,2025-12-19T20:04:42.152433+00:00,116,120,1766174682.152415
60,60363,2025-12-19T20:04:42.152507+00:00,116,120,1766174682.152500
61,60389,2025-12-19T20:04:42.155338+00:00,116,120,1766174682.155318
62,60414,2025-12-19T20:04:42.197432+00:00,116,120,1766174682.197412
63,60440,2025-12-19T20:04:42.197514+00:00,116,120,1766174682.197507
64,60466,2025-12-19T20:04:42.242362+00:00,116,120,1766174682.242342
65,60492,2025-12-19T20:04:42.289423+00:00,116,120,1766174682.289403
66,60518,2025-12-19T20:04:42.289503+00:00,116,120,1766174682.289496
67,60544,2025-12-19T20:04:42.289544+00:00,116,120,1766174682.289539
68,60570,2025-12-19T20:04:42.292486+00:00,116,120,1766174682.292466
69,60596,2025-12-19T20:04:42.332547+00:00,116,120,1766174682.332528
70,60622,2025-12-19T20:04:42.377505+00:00,116,120,1766174682.377485
71,60648,2025-12-19T20:04:42.379400+00:00,116,120,1766174682.379380
72,60674,2025-12-19T20:04:42.422517+00:00,116,120,1766174682.422497
73,60700,2025-12-19T20:04:42.512493+00:00,116,120,1766174682.512473
74,60725,2025-12-19T20:04:42.512574+00:00,116,120,1766174682.512567
75,60751,2025-12-19T20:04:42.557486+00:00,116,120,1766174682.557465
76,60776,2025-12-19T20:04:42.557567+00:00,116,120,1766174682.557560
77,60802,2025-12-19T20:04:42.560456+00:00,116,120,1766174682.560436
78,60828,2025-12-19T20:04:42.602468+00:00,116,120,1766174682.602445
79,60854,2025-12-19T20:04:42.602552+00:00,116,120,1766174682.602545
80,60879,2025-12-19T20:04:42.647490+00:00,116,120,1766174682.647470
81,60905,2025-12-19T20:04:42.647569+00:00,116,120,1766174682.647562
82,60930,2025-12-19T20:04:42.650219+00:00,116,120,1766174682.650200
83,60956,2025-12-19T20:04:42.737367+00:00,116,120,1766174682.737346
84,60982,2025-12-19T20:04:42.737449+00:00,116,120,1766174682.737442
85,61008,2025-12-19T20:04:42.740275+00:00,116,120,1766174682.740255
86,61033,2025-12-19T20:04:42.872551+00:00,116,120,1766174682.872521
87,61059,2025-12-19T20:04:42.872649+00:00,116,120,1766174682.872642
88,61085,2025-12-19T20:04:42.875307+00:00,116,120,1766174682.875290
89,61110,2025-12-19T20:04:42.875375+00:00,116,120,1766174682.875368
90,61136,2025-12-19T20:04:42.878396+00:00,116,120,1766174682.878376
91,61162,2025-12-19T20:04:42.878476+00:00,116,120,1766174682.878469
92,61188,2025-12-19T20:04:42.917563+00:00,116,120,1766174682.917542
93,61214,2025-12-19T20:04:43.007455+00:00,116,120,1766174683.007433
94,61239,2025-12-19T20:04:43.007535+00:00,116,120,1766174683.007528
95,61265,2025-12-19T20:04:43.010452+00:00,116,120,1766174683.010432
96,61291,2025-12-19T20:04:43.052399+00:00,116,120,1766174683.052381
97,61317,2025-12-19T20:04:43.054578+00:00,116,120,1766174683.054559
98,61342,2025-12-19T20:04:43.187409+00:00,116,120,1766174683.187389
99,61368,2025-12-19T20:04:43.277504+00:00,116,120,1766174683.277479
100,61394,2025-12-19T20:04:43.277652+00:00,116,120,1766174683.277644
101,61419,2025-12-19T20:04:43.282097+00:00,116,120,1766174683.282079
102,61445,2025-12-19T20:04:43.322377+00:00,116,120,1766174683.322357
