seq,dut_ts,arrival_time,payload_len,raw_len,arrival_epoch
0,6296,2025-12-19T22:06:08.037619+00:00,56,60,1766181968.037582
1,6322,2025-12-19T22:06:08.082455+00:00,56,60,1766181968.082424
2,6348,2025-12-19T22:06:08.170459+00:00,56,60,1766181968.170431
3,6373,2025-12-19T22:06:08.170554+00:00,56,60,1766181968.170547
4,6399,2025-12-19T22:06:08.173395+00:00,56,60,1766181968.173373
5,6425,2025-12-19T22:06:08.173478+00:00,56,60,1766181968.173470
6,6450,2025-12-19T22:06:08.217418+00:00,56,60,1766181968.217389
7,6476,2025-12-19T22:06:08.260498+00:00,56,60,1766181968.260471
8,6502,2025-12-19T22:06:08.262354+00:00,56,60,1766181968.262333
9,6527,2025-12-19T22:06:08.350484+00:00,56,60,1766181968.350457
10,6553,2025-12-19T22:06:08.350585+00:00,56,60,1766181968.350578
11,6579,2025-12-19T22:06:08.353474+00:00,56,60,1766181968.353452
12,6604,2025-12-19T22:06:08.353560+00:00,56,60,1766181968.353553
13,6630,2025-12-19T22:06:08.395566+00:00,56,60,1766181968.395541
14,6656,2025-12-19T22:06:08.397292+00:00,56,60,1766181968.397276
15,6681,2025-12-19T22:06:08.441628+00:00,56,60,1766181968.441602
16,6707,2025-12-19T22:06:08.530372+00:00,56,60,1766181968.530348
17,6733,2025-12-19T22:06:08.530459+00:00,56,60,1766181968.530452
18,6759,2025-12-19T22:06:08.533477+00:00,56,60,1766181968.533453
19,6784,2025-12-19T22:06:08.533574+00:00,56,60,1766181968.533568
20,6810,2025-12-19T22:06:08.575584+00:00,56,60,1766181968.575559
21,6836,2025-12-19T22:06:08.577391+00:00,56,60,1766181968.577371
22,6861,2025-12-19T22:06:08.621440+00:00,56,60,1766181968.621414
23,6887,2025-12-19T22:06:08.710478+00:00,56,60,1766181968.710453
24,6913,2025-12-19T22:06:08.710574+00:00,56,60,1766181968.710567
25,6939,2025-12-19T22:06:08.715397+00:00,56,60,1766181968.715356
26,6964,2025-12-19T22:06:08.802532+00:00,56,60,1766181968.802505
27,6990,2025-12-19T22:06:08.802633+00:00,56,60,1766181968.802624
28,7016,2025-12-19T22:06:08.802674+00:00,56,60,1766181968.802669
29,7041,2025-12-19T22:06:08.845557+00:00,56,60,1766181968.845529
30,7067,2025-12-19T22:06:08.845662+00:00,56,60,1766181968.845654
31,7092,2025-12-19T22:06:08.848462+00:00,56,60,1766181968.848441
32,7118,2025-12-19T22:06:08.935507+00:00,56,60,1766181968.935480
33,7144,2025-12-19T22:06:08.935616+00:00,56,60,1766181968.935606
34,7169,2025-12-19T22:06:08.938590+00:00,56,60,1766181968.938567
35,7195,2025-12-19T22:06:08.980434+00:00,56,60,1766181968.980410
36,7221,2025-12-19T22:06:09.070681+00:00,56,60,1766181969.070626
37,7246,2025-12-19T22:06:09.070795+00:00,56,60,1766181969.070788
38,7272,2025-12-19T22:06:09.115440+00:00,56,60,1766181969.115413
39,7298,2025-12-19T22:06:09.115546+00:00,56,60,1766181969.115538
40,7324,2025-12-19T22:06:09.117401+00:00,56,60,1766181969.117378
41,7349,2025-12-19T22:06:09.160565+00:00,56,60,1766181969.160538
42,7375,2025-12-19T22:06:09.205539+00:00,56,60,1766181969.205513
43,7401,2025-12-19T22:06:09.251462+00:00,56,60,1766181969.251428
44,7426,2025-12-19T22:06:09.251576+00:00,56,60,1766181969.251567
45,7452,2025-12-19T22:06:09.251618+00:00,56,60,1766181969.251613
