seq,dut_ts,arrival_time,payload_len,raw_len,arrival_epoch
0,44583,2025-12-19T21:59:07.557534+00:00,176,180,1766181547.557507
1,44609,2025-12-19T21:59:07.602516+00:00,176,180,1766181547.602492
2,44635,2025-12-19T21:59:07.647481+00:00,176,180,1766181547.647462
3,44661,2025-12-19T21:59:07.650318+00:00,176,180,1766181547.650299
4,44687,2025-12-19T21:59:07.692505+00:00,176,180,1766181547.692484
5,44712,2025-12-19T21:59:07.737426+00:00,176,180,1766181547.737406
6,44738,2025-12-19T21:59:07.739731+00:00,176,180,1766181547.739710
7,44764,2025-12-19T21:59:07.739805+00:00,176,180,1766181547.739798
8,44789,2025-12-19T21:59:07.782496+00:00,176,180,1766181547.782478
9,44815,2025-12-19T21:59:07.827416+00:00,176,180,1766181547.827396
10,44840,2025-12-19T21:59:07.917515+00:00,176,180,1766181547.917495
11,44866,2025-12-19T21:59:07.919486+00:00,176,180,1766181547.919463
12,44892,2025-12-19T21:59:07.919560+00:00,176,180,1766181547.919553
13,44918,2025-12-19T21:59:07.923428+00:00,176,180,1766181547.923409
14,44944,2025-12-19T21:59:07.925371+00:00,176,180,1766181547.925353
15,44970,2025-12-19T21:59:07.962476+00:00,176,180,1766181547.962456
16,44995,2025-12-19T21:59:08.007502+00:00,176,180,1766181548.007483
17,45021,2025-12-19T21:59:08.009393+00:00,176,180,1766181548.009375
18,45047,2025-12-19T21:59:08.052494+00:00,176,180,1766181548.052475
19,45073,2025-12-19T21:59:08.054397+00:00,176,180,1766181548.054379
20,45098,2025-12-19T21:59:08.097430+00:00,176,180,1766181548.097410
21,45124,2025-12-19T21:59:08.100339+00:00,176,180,1766181548.100317
22,45150,2025-12-19T21:59:08.187530+00:00,176,180,1766181548.187510
23,45176,2025-12-19T21:59:08.189473+00:00,176,180,1766181548.189453
24,45202,2025-12-19T21:59:08.191476+00:00,176,180,1766181548.191457
25,45228,2025-12-19T21:59:08.232429+00:00,176,180,1766181548.232406
26,45254,2025-12-19T21:59:08.235344+00:00,176,180,1766181548.235318
27,45280,2025-12-19T21:59:08.277336+00:00,176,180,1766181548.277312
28,45305,2025-12-19T21:59:08.367540+00:00,176,180,1766181548.367517
29,45331,2025-12-19T21:59:08.369465+00:00,176,180,1766181548.369442
30,45356,2025-12-19T21:59:08.369564+00:00,176,180,1766181548.369553
31,45381,2025-12-19T21:59:08.457517+00:00,176,180,1766181548.457493
32,45407,2025-12-19T21:59:08.502426+00:00,176,180,1766181548.502400
33,45433,2025-12-19T21:59:08.506343+00:00,176,180,1766181548.506323
34,45459,2025-12-19T21:59:08.508330+00:00,176,180,1766181548.508307
35,45484,2025-12-19T21:59:08.508426+00:00,176,180,1766181548.508416
36,45510,2025-12-19T21:59:08.547351+00:00,176,180,1766181548.547323
37,45536,2025-12-19T21:59:08.549287+00:00,176,180,1766181548.549260
38,45562,2025-12-19T21:59:08.551285+00:00,176,180,1766181548.551258
39,45588,2025-12-19T21:59:08.592503+00:00,176,180,1766181548.592479
40,45613,2025-12-19T21:59:08.594317+00:00,176,180,1766181548.594295
41,45639,2025-12-19T21:59:08.637557+00:00,176,180,1766181548.637534
42,45665,2025-12-19T21:59:08.639536+00:00,176,180,1766181548.639487
43,45691,2025-12-19T21:59:08.682472+00:00,176,180,1766181548.682449
44,45717,2025-12-19T21:59:08.727399+00:00,176,180,1766181548.727376
45,45742,2025-12-19T21:59:08.729398+00:00,176,180,1766181548.729377
46,45768,2025-12-19T21:59:08.817525+00:00,176,180,1766181548.817505
47,45793,2025-12-19T21:59:08.862567+00:00,176,180,1766181548.862544
48,45819,2025-12-19T21:59:08.864378+00:00,176,180,1766181548.864356
49,45845,2025-12-19T21:59:08.866495+00:00,176,180,1766181548.866476
50,45871,2025-12-19T21:59:08.866569+00:00,176,180,1766181548.866562
51,45897,2025-12-19T21:59:08.870334+00:00,176,180,1766181548.870315
52,45922,2025-12-19T21:59:08.907781+00:00,176,180,1766181548.907762
53,45948,2025-12-19T21:59:08.952509+00:00,176,180,1766181548.952485
54,45974,2025-12-19T21:59:08.955250+00:00,176,180,1766181548.955230
55,46000,2025-12-19T21:59:08.997501+00:00,176,180,1766181548.997475
56,46026,2025-12-19T21:59:08.999515+00:00,176,180,1766181548.999494
57,46052,2025-12-19T21:59:09.042552+00:00,176,180,1766181549.042529
58,46078,2025-12-19T21:59:09.132549+00:00,176,180,1766181549.132525
59,46104,2025-12-19T21:59:09.135465+00:00,176,180,1766181549.135443
60,46129,2025-12-19T21:59:09.267572+00:00,176,180,1766181549.267549
61,46155,2025-12-19T21:59:09.269430+00:00,176,180,1766181549.269408
62,46181,2025-12-19T21:59:09.271469+00:00,176,180,1766181549.271445
63,46207,2025-12-19T21:59:09.271562+00:00,176,180,1766181549.271553
64,46233,2025-12-19T21:59:09.312474+00:00,176,180,1766181549.312449
65,46259,2025-12-19T21:59:09.357522+00:00,176,180,1766181549.357495
66,46285,2025-12-19T21:59:09.361424+00:00,176,180,1766181549.361401
67,46311,2025-12-19T21:59:09.365314+00:00,176,180,1766181549.365294
68,46336,2025-12-19T21:59:09.365384+00:00,176,180,1766181549.365378
69,46362,2025-12-19T21:59:09.368381+00:00,176,180,1766181549.368362
70,46388,2025-12-19T21:59:09.371447+00:00,176,180,1766181549.371424
71,46414,2025-12-19T21:59:09.402480+00:00,176,180,1766181549.402458
72,46439,2025-12-19T21:59:09.492388+00:00,176,180,1766181549.492366
