seq,dut_ts,arrival_time,payload_len,raw_len,arrival_epoch
0,15636,2025-12-19T21:38:59.220589+00:00,240,244,1766180339.220561
1,15662,2025-12-19T21:38:59.307488+00:00,240,244,1766180339.307462
2,15687,2025-12-19T21:38:59.310506+00:00,240,244,1766180339.310485
3,15713,2025-12-19T21:38:59.352351+00:00,240,244,1766180339.352334
4,15739,2025-12-19T21:38:59.398409+00:00,240,244,1766180339.398387
5,15765,2025-12-19T21:38:59.442491+00:00,240,244,1766180339.442471
6,15791,2025-12-19T21:38:59.487604+00:00,240,244,1766180339.487582
7,15817,2025-12-19T21:38:59.535669+00:00,240,244,1766180339.535635
8,15843,2025-12-19T21:38:59.577459+00:00,240,244,1766180339.577438
9,15868,2025-12-19T21:38:59.622547+00:00,240,244,1766180339.622526
10,15893,2025-12-19T21:38:59.670477+00:00,240,244,1766180339.670455
11,15919,2025-12-19T21:38:59.757560+00:00,240,244,1766180339.757536
12,15945,2025-12-19T21:38:59.847551+00:00,240,244,1766180339.847530
13,15971,2025-12-19T21:38:59.895536+00:00,240,244,1766180339.895514
14,15997,2025-12-19T21:38:59.940620+00:00,240,244,1766180339.940598
15,16023,2025-12-19T21:38:59.982432+00:00,240,244,1766180339.982412
16,16048,2025-12-19T21:39:00.072554+00:00,240,244,1766180340.072534
17,16074,2025-12-19T21:39:00.075300+00:00,240,244,1766180340.075283
18,16100,2025-12-19T21:39:00.252511+00:00,240,244,1766180340.252491
19,16126,2025-12-19T21:39:00.300335+00:00,240,244,1766180340.300317
20,16152,2025-12-19T21:39:00.387470+00:00,240,244,1766180340.387447
21,16178,2025-12-19T21:39:00.435439+00:00,240,244,1766180340.435413
22,16204,2025-12-19T21:39:00.567501+00:00,240,244,1766180340.567478
23,16230,2025-12-19T21:39:00.570293+00:00,240,244,1766180340.570276
24,16255,2025-12-19T21:39:00.612508+00:00,240,244,1766180340.612484
25,16281,2025-12-19T21:39:00.657319+00:00,240,244,1766180340.657299
26,16307,2025-12-19T21:39:00.702500+00:00,240,244,1766180340.702473
27,16332,2025-12-19T21:39:00.750496+00:00,240,244,1766180340.750472
28,16357,2025-12-19T21:39:00.837373+00:00,240,244,1766180340.837349
29,16383,2025-12-19T21:39:00.840306+00:00,240,244,1766180340.840289
30,16409,2025-12-19T21:39:00.929432+00:00,240,244,1766180340.929413
31,16435,2025-12-19T21:39:00.972534+00:00,240,244,1766180340.972515
32,16462,2025-12-19T21:39:01.017410+00:00,240,244,1766180341.017390
33,16487,2025-12-19T21:39:01.062375+00:00,240,244,1766180341.062356
34,16512,2025-12-19T21:39:01.107498+00:00,240,244,1766180341.107474
35,16538,2025-12-19T21:39:01.152405+00:00,240,244,1766180341.152385
36,16564,2025-12-19T21:39:01.197459+00:00,240,244,1766180341.197440
37,16590,2025-12-19T21:39:01.242308+00:00,240,244,1766180341.242287
38,16616,2025-12-19T21:39:01.287497+00:00,240,244,1766180341.287473
