seq,dut_ts,arrival_time,payload_len,raw_len,arrival_epoch
0,8363,2025-12-19T22:02:53.545465+00:00,16,20,1766181773.545440
1,8389,2025-12-19T22:02:53.545554+00:00,16,20,1766181773.545543
2,8414,2025-12-19T22:02:53.590423+00:00,16,20,1766181773.590399
3,8440,2025-12-19T22:02:53.590521+00:00,16,20,1766181773.590514
4,8465,2025-12-19T22:02:53.635471+00:00,16,20,1766181773.635453
5,8491,2025-12-19T22:02:53.680430+00:00,16,20,1766181773.680409
6,8516,2025-12-19T22:02:53.680502+00:00,16,20,1766181773.680496
7,8542,2025-12-19T22:02:53.725332+00:00,16,20,1766181773.725298
8,8568,2025-12-19T22:02:53.725457+00:00,16,20,1766181773.725450
9,8593,2025-12-19T22:02:53.770439+00:00,16,20,1766181773.770418
10,8619,2025-12-19T22:02:53.770516+00:00,16,20,1766181773.770510
11,8644,2025-12-19T22:02:53.815352+00:00,16,20,1766181773.815333
12,8670,2025-12-19T22:02:53.815428+00:00,16,20,1766181773.815421
13,8695,2025-12-19T22:02:53.860375+00:00,16,20,1766181773.860350
14,8721,2025-12-19T22:02:53.860449+00:00,16,20,1766181773.860443
15,8746,2025-12-19T22:02:53.905437+00:00,16,20,1766181773.905400
16,8772,2025-12-19T22:02:53.905513+00:00,16,20,1766181773.905506
17,8797,2025-12-19T22:02:53.950573+00:00,16,20,1766181773.950550
18,8823,2025-12-19T22:02:54.040415+00:00,16,20,1766181774.040394
19,8848,2025-12-19T22:02:54.085488+00:00,16,20,1766181774.085466
20,8874,2025-12-19T22:02:54.085562+00:00,16,20,1766181774.085556
21,8900,2025-12-19T22:02:54.087349+00:00,16,20,1766181774.087330
22,8925,2025-12-19T22:02:54.130550+00:00,16,20,1766181774.130527
23,8951,2025-12-19T22:02:54.175497+00:00,16,20,1766181774.175469
24,8976,2025-12-19T22:02:54.175608+00:00,16,20,1766181774.175595
25,9002,2025-12-19T22:02:54.220481+00:00,16,20,1766181774.220459
26,9028,2025-12-19T22:02:54.220563+00:00,16,20,1766181774.220554
27,9053,2025-12-19T22:02:54.222425+00:00,16,20,1766181774.222405
28,9079,2025-12-19T22:02:54.265481+00:00,16,20,1766181774.265460
29,9104,2025-12-19T22:02:54.265559+00:00,16,20,1766181774.265552
30,9130,2025-12-19T22:02:54.310440+00:00,16,20,1766181774.310418
31,9155,2025-12-19T22:02:54.310518+00:00,16,20,1766181774.310511
32,9181,2025-12-19T22:02:54.355483+00:00,16,20,1766181774.355463
33,9206,2025-12-19T22:02:54.355577+00:00,16,20,1766181774.355552
34,9232,2025-12-19T22:02:54.400494+00:00,16,20,1766181774.400474
35,9257,2025-12-19T22:02:54.400570+00:00,16,20,1766181774.400564
36,9283,2025-12-19T22:02:54.445507+00:00,16,20,1766181774.445487
37,9308,2025-12-19T22:02:54.445586+00:00,16,20,1766181774.445579
38,9334,2025-12-19T22:02:54.490558+00:00,16,20,1766181774.490536
39,9359,2025-12-19T22:02:54.535487+00:00,16,20,1766181774.535468
40,9385,2025-12-19T22:02:54.535563+00:00,16,20,1766181774.535557
41,9411,2025-12-19T22:02:54.580483+00:00,16,20,1766181774.580462
42,9436,2025-12-19T22:02:54.580580+00:00,16,20,1766181774.580556
43,9462,2025-12-19T22:02:54.625500+00:00,16,20,1766181774.625480
44,9487,2025-12-19T22:02:54.625576+00:00,16,20,1766181774.625569
45,9513,2025-12-19T22:02:54.670500+00:00,16,20,1766181774.670479
46,9538,2025-12-19T22:02:54.715472+00:00,16,20,1766181774.715452
47,9564,2025-12-19T22:02:54.715551+00:00,16,20,1766181774.715544
48,9589,2025-12-19T22:02:54.760415+00:00,16,20,1766181774.760393
49,9615,2025-12-19T22:02:54.760494+00:00,16,20,1766181774.760487
50,9640,2025-12-19T22:02:54.805384+00:00,16,20,1766181774.805363
51,9666,2025-12-19T22:02:54.805459+00:00,16,20,1766181774.805453
52,9691,2025-12-19T22:02:54.850436+00:00,16,20,1766181774.850415
53,9717,2025-12-19T22:02:54.850514+00:00,16,20,1766181774.850507
54,9743,2025-12-19T22:02:54.895577+00:00,16,20,1766181774.895553
55,9768,2025-12-19T22:02:54.940468+00:00,16,20,1766181774.940448
56,9794,2025-12-19T22:02:54.940546+00:00,16,20,1766181774.940539
57,9819,2025-12-19T22:02:54.985481+00:00,16,20,1766181774.985458
58,9845,2025-12-19T22:02:54.985586+00:00,16,20,1766181774.985577
59,9870,2025-12-19T22:02:55.030480+00:00,16,20,1766181775.030457
60,9896,2025-12-19T22:02:55.030562+00:00,16,20,1766181775.030555
61,9921,2025-12-19T22:02:55.075547+00:00,16,20,1766181775.075528
62,9947,2025-12-19T22:02:55.165462+00:00,16,20,1766181775.165441
63,9973,2025-12-19T22:02:55.165537+00:00,16,20,1766181775.165530
64,9998,2025-12-19T22:02:55.167470+00:00,16,20,1766181775.167450
65,10024,2025-12-19T22:02:55.210395+00:00,16,20,1766181775.210374
66,10049,2025-12-19T22:02:55.210469+00:00,16,20,1766181775.210463
67,10075,2025-12-19T22:02:55.255369+00:00,16,20,1766181775.255348
68,10100,2025-12-19T22:02:55.255450+00:00,16,20,1766181775.255444
69,10126,2025-12-19T22:02:55.300414+00:00,16,20,1766181775.300395
70,10151,2025-12-19T22:02:55.300496+00:00,16,20,1766181775.300489
71,10177,2025-12-19T22:02:55.390457+00:00,16,20,1766181775.390437
72,10202,2025-12-19T22:02:55.390538+00:00,16,20,1766181775.390532
73,10228,2025-12-19T22:02:55.392616+00:00,16,20,1766181775.392595
74,10253,2025-12-19T22:02:55.435413+00:00,16,20,1766181775.435393
75,10279,2025-12-19T22:02:55.435496+00:00,16,20,1766181775.435490
76,10304,2025-12-19T22:02:55.480414+00:00,16,20,1766181775.480394
77,10330,2025-12-19T22:02:55.480498+00:00,16,20,1766181775.480491
78,10355,2025-12-19T22:02:55.525414+00:00,16,20,1766181775.525394
79,10381,2025-12-19T22:02:55.525497+00:00,16,20,1766181775.525489
80,10406,2025-12-19T22:02:55.570419+00:00,16,20,1766181775.570400
81,10432,2025-12-19T22:02:55.570506+00:00,16,20,1766181775.570499
82,10458,2025-12-19T22:02:55.615481+00:00,16,20,1766181775.615462
83,10483,2025-12-19T22:02:55.660375+00:00,16,20,1766181775.660356
84,10509,2025-12-19T22:02:55.660458+00:00,16,20,1766181775.660450
85,10534,2025-12-19T22:02:55.750446+00:00,16,20,1766181775.750426
86,10560,2025-12-19T22:02:55.750530+00:00,16,20,1766181775.750524
87,10585,2025-12-19T22:02:55.752431+00:00,16,20,1766181775.752410
88,10611,2025-12-19T22:02:55.795577+00:00,16,20,1766181775.795556
89,10636,2025-12-19T22:02:55.885465+00:00,16,20,1766181775.885438
90,10662,2025-12-19T22:02:55.885561+00:00,16,20,1766181775.885554
91,10687,2025-12-19T22:02:55.887354+00:00,16,20,1766181775.887336
92,10713,2025-12-19T22:02:55.887430+00:00,16,20,1766181775.887424
93,10738,2025-12-19T22:02:55.930443+00:00,16,20,1766181775.930423
94,10764,2025-12-19T22:02:55.975430+00:00,16,20,1766181775.975410
95,10790,2025-12-19T22:02:55.975514+00:00,16,20,1766181775.975507
96,10815,2025-12-19T22:02:56.020272+00:00,16,20,1766181776.020251
97,10841,2025-12-19T22:02:56.020357+00:00,16,20,1766181776.020349
98,10866,2025-12-19T22:02:56.065351+00:00,16,20,1766181776.065330
99,10892,2025-12-19T22:02:56.065433+00:00,16,20,1766181776.065425
100,10917,2025-12-19T22:02:56.110413+00:00,16,20,1766181776.110393
101,10943,2025-12-19T22:02:56.110496+00:00,16,20,1766181776.110488
102,10968,2025-12-19T22:02:56.155402+00:00,16,20,1766181776.155383
103,10994,2025-12-19T22:02:56.155482+00:00,16,20,1766181776.155475
104,11020,2025-12-19T22:02:56.200431+00:00,16,20,1766181776.200410
105,11045,2025-12-19T22:02:56.200535+00:00,16,20,1766181776.200506
106,11071,2025-12-19T22:02:56.245413+00:00,16,20,1766181776.245393
107,11096,2025-12-19T22:02:56.245494+00:00,16,20,1766181776.245486
108,11122,2025-12-19T22:02:56.335409+00:00,16,20,1766181776.335389
109,11147,2025-12-19T22:02:56.335510+00:00,16,20,1766181776.335503
110,11173,2025-12-19T22:02:56.337531+00:00,16,20,1766181776.337512
111,11198,2025-12-19T22:02:56.337613+00:00,16,20,1766181776.337605
