seq,dut_ts,arrival_time,payload_len,raw_len,arrival_epoch
0,3449,2025-12-20T00:24:48.333185+00:00,56,60,1766190288.333159
1,3475,2025-12-20T00:24:48.335991+00:00,56,60,1766190288.335968
2,3500,2025-12-20T00:24:48.379149+00:00,56,60,1766190288.379129
3,3526,2025-12-20T00:24:48.423102+00:00,56,60,1766190288.423083
4,3552,2025-12-20T00:24:48.423182+00:00,56,60,1766190288.423175
5,3577,2025-12-20T00:24:48.426073+00:00,56,60,1766190288.426052
6,3603,2025-12-20T00:24:48.468161+00:00,56,60,1766190288.468142
7,3628,2025-12-20T00:24:48.470979+00:00,56,60,1766190288.470959
8,3654,2025-12-20T00:24:48.513985+00:00,56,60,1766190288.513968
9,3680,2025-12-20T00:24:48.558143+00:00,56,60,1766190288.558123
10,3705,2025-12-20T00:24:48.560055+00:00,56,60,1766190288.560035
11,3731,2025-12-20T00:24:48.603185+00:00,56,60,1766190288.603165
12,3756,2025-12-20T00:24:48.605043+00:00,56,60,1766190288.605023
13,3782,2025-12-20T00:24:48.648147+00:00,56,60,1766190288.648126
14,3808,2025-12-20T00:24:48.650067+00:00,56,60,1766190288.650048
15,3833,2025-12-20T00:24:48.694074+00:00,56,60,1766190288.694055
16,3859,2025-12-20T00:24:48.738151+00:00,56,60,1766190288.738132
17,3884,2025-12-20T00:24:48.740043+00:00,56,60,1766190288.740025
18,3910,2025-12-20T00:24:48.785157+00:00,56,60,1766190288.785136
19,3936,2025-12-20T00:24:48.785236+00:00,56,60,1766190288.785230
20,3961,2025-12-20T00:24:48.828172+00:00,56,60,1766190288.828153
21,3987,2025-12-20T00:24:48.830053+00:00,56,60,1766190288.830033
22,4012,2025-12-20T00:24:48.873110+00:00,56,60,1766190288.873076
23,4038,2025-12-20T00:24:48.875083+00:00,56,60,1766190288.875065
24,4064,2025-12-20T00:24:48.918982+00:00,56,60,1766190288.918965
25,4089,2025-12-20T00:24:49.008109+00:00,56,60,1766190289.008089
26,4115,2025-12-20T00:24:49.008190+00:00,56,60,1766190289.008182
27,4141,2025-12-20T00:24:49.011081+00:00,56,60,1766190289.011060
28,4166,2025-12-20T00:24:49.098103+00:00,56,60,1766190289.098084
29,4192,2025-12-20T00:24:49.098181+00:00,56,60,1766190289.098175
30,4218,2025-12-20T00:24:49.101070+00:00,56,60,1766190289.101051
31,4243,2025-12-20T00:24:49.144082+00:00,56,60,1766190289.144062
