seq,dut_ts,arrival_time,payload_len,raw_len,arrival_epoch
0,45890,2025-12-20T00:34:15.111210+00:00,116,120,1766190855.111181
1,45916,2025-12-20T00:34:15.113040+00:00,116,120,1766190855.113016
2,45942,2025-12-20T00:34:15.156168+00:00,116,120,1766190855.156147
3,45968,2025-12-20T00:34:15.158069+00:00,116,120,1766190855.158049
4,45993,2025-12-20T00:34:15.158151+00:00,116,120,1766190855.158143
5,46019,2025-12-20T00:34:15.201162+00:00,116,120,1766190855.201141
6,46045,2025-12-20T00:34:15.246166+00:00,116,120,1766190855.246146
7,46071,2025-12-20T00:34:15.248061+00:00,116,120,1766190855.248042
8,46097,2025-12-20T00:34:15.291169+00:00,116,120,1766190855.291149
9,46123,2025-12-20T00:34:15.293057+00:00,116,120,1766190855.293036
10,46148,2025-12-20T00:34:15.293135+00:00,116,120,1766190855.293129
11,46174,2025-12-20T00:34:15.471158+00:00,116,120,1766190855.471137
12,46200,2025-12-20T00:34:15.516010+00:00,116,120,1766190855.515989
13,46226,2025-12-20T00:34:15.517977+00:00,116,120,1766190855.517956
14,46252,2025-12-20T00:34:15.518056+00:00,116,120,1766190855.518049
15,46278,2025-12-20T00:34:15.606179+00:00,116,120,1766190855.606158
16,46304,2025-12-20T00:34:15.607931+00:00,116,120,1766190855.607912
17,46330,2025-12-20T00:34:15.608009+00:00,116,120,1766190855.608002
18,46356,2025-12-20T00:34:15.651174+00:00,116,120,1766190855.651154
19,46382,2025-12-20T00:34:15.653018+00:00,116,120,1766190855.652999
20,46407,2025-12-20T00:34:15.653097+00:00,116,120,1766190855.653090
21,46433,2025-12-20T00:34:15.741174+00:00,116,120,1766190855.741154
22,46459,2025-12-20T00:34:15.743069+00:00,116,120,1766190855.743048
23,46485,2025-12-20T00:34:15.743149+00:00,116,120,1766190855.743143
24,46511,2025-12-20T00:34:15.831152+00:00,116,120,1766190855.831131
25,46537,2025-12-20T00:34:15.878146+00:00,116,120,1766190855.878126
26,46563,2025-12-20T00:34:15.878228+00:00,116,120,1766190855.878220
27,46588,2025-12-20T00:34:15.880065+00:00,116,120,1766190855.880044
28,46614,2025-12-20T00:34:16.191068+00:00,116,120,1766190856.191047
29,46640,2025-12-20T00:34:16.193954+00:00,116,120,1766190856.193935
30,46666,2025-12-20T00:34:16.236113+00:00,116,120,1766190856.236092
31,46691,2025-12-20T00:34:16.281152+00:00,116,120,1766190856.281131
32,46717,2025-12-20T00:34:16.283040+00:00,116,120,1766190856.283020
33,46743,2025-12-20T00:34:16.283119+00:00,116,120,1766190856.283113
34,46769,2025-12-20T00:34:16.416154+00:00,116,120,1766190856.416133
35,46795,2025-12-20T00:34:16.416234+00:00,116,120,1766190856.416227
36,46821,2025-12-20T00:34:16.419052+00:00,116,120,1766190856.419032
37,46847,2025-12-20T00:34:16.461138+00:00,116,120,1766190856.461118
38,46873,2025-12-20T00:34:16.641151+00:00,116,120,1766190856.641130
39,46899,2025-12-20T00:34:16.643071+00:00,116,120,1766190856.643050
40,46925,2025-12-20T00:34:16.643149+00:00,116,120,1766190856.643142
41,46951,2025-12-20T00:34:16.866055+00:00,116,120,1766190856.866034
42,46977,2025-12-20T00:34:16.867970+00:00,116,120,1766190856.867951
43,47002,2025-12-20T00:34:16.868047+00:00,116,120,1766190856.868040
44,47028,2025-12-20T00:34:17.181142+00:00,116,120,1766190857.181121
45,47054,2025-12-20T00:34:17.183042+00:00,116,120,1766190857.183023
46,47080,2025-12-20T00:34:17.183121+00:00,116,120,1766190857.183115
47,47105,2025-12-20T00:34:17.271080+00:00,116,120,1766190857.271062
48,47131,2025-12-20T00:34:17.271153+00:00,116,120,1766190857.271147
49,47156,2025-12-20T00:34:17.274266+00:00,116,120,1766190857.274246
50,47182,2025-12-20T00:34:17.316065+00:00,116,120,1766190857.316046
51,47208,2025-12-20T00:34:17.318157+00:00,116,120,1766190857.318121
52,47234,2025-12-20T00:34:17.406159+00:00,116,120,1766190857.406139
53,47260,2025-12-20T00:34:17.408041+00:00,116,120,1766190857.408020
54,47285,2025-12-20T00:34:17.408120+00:00,116,120,1766190857.408113
