seq,dut_ts,arrival_time,payload_len,raw_len,arrival_epoch
0,48804,2025-12-20T00:16:49.354122+00:00,240,244,1766189809.354095
1,48830,2025-12-20T00:16:49.399084+00:00,240,244,1766189809.399059
2,48856,2025-12-20T00:16:49.444085+00:00,240,244,1766189809.444064
3,48882,2025-12-20T00:16:49.487066+00:00,240,244,1766189809.487045
4,48908,2025-12-20T00:16:49.532055+00:00,240,244,1766189809.532034
5,48934,2025-12-20T00:16:49.577078+00:00,240,244,1766189809.577058
6,48960,2025-12-20T00:16:49.622067+00:00,240,244,1766189809.622047
7,48986,2025-12-20T00:16:49.667069+00:00,240,244,1766189809.667048
8,49012,2025-12-20T00:16:49.712073+00:00,240,244,1766189809.712054
9,49038,2025-12-20T00:16:49.757095+00:00,240,244,1766189809.757076
10,49064,2025-12-20T00:16:49.802073+00:00,240,244,1766189809.802054
11,49089,2025-12-20T00:16:49.847053+00:00,240,244,1766189809.847032
12,49115,2025-12-20T00:16:49.892036+00:00,240,244,1766189809.892017
13,49141,2025-12-20T00:16:49.937023+00:00,240,244,1766189809.937000
14,49167,2025-12-20T00:16:49.982107+00:00,240,244,1766189809.982083
15,49193,2025-12-20T00:16:50.027946+00:00,240,244,1766189810.027922
16,49219,2025-12-20T00:16:50.072053+00:00,240,244,1766189810.072032
17,49245,2025-12-20T00:16:50.116998+00:00,240,244,1766189810.116976
18,49270,2025-12-20T00:16:50.162096+00:00,240,244,1766189810.162072
19,49296,2025-12-20T00:16:50.207014+00:00,240,244,1766189810.206990
20,49322,2025-12-20T00:16:50.251994+00:00,240,244,1766189810.251976
21,49348,2025-12-20T00:16:50.297106+00:00,240,244,1766189810.297086
22,49374,2025-12-20T00:16:50.342097+00:00,240,244,1766189810.342076
23,49399,2025-12-20T00:16:50.386967+00:00,240,244,1766189810.386951
24,49425,2025-12-20T00:16:50.432138+00:00,240,244,1766189810.432116
25,49451,2025-12-20T00:16:50.477095+00:00,240,244,1766189810.477076
26,49477,2025-12-20T00:16:50.522097+00:00,240,244,1766189810.522072
27,49503,2025-12-20T00:16:50.612098+00:00,240,244,1766189810.612073
28,49529,2025-12-20T00:16:50.615036+00:00,240,244,1766189810.615017
29,49555,2025-12-20T00:16:50.702103+00:00,240,244,1766189810.702079
30,49581,2025-12-20T00:16:50.705031+00:00,240,244,1766189810.705010
31,49607,2025-12-20T00:16:50.747101+00:00,240,244,1766189810.747064
32,49633,2025-12-20T00:16:50.792061+00:00,240,244,1766189810.792042
33,49659,2025-12-20T00:16:50.837017+00:00,240,244,1766189810.836998
34,49685,2025-12-20T00:16:50.882172+00:00,240,244,1766189810.882148
35,49711,2025-12-20T00:16:50.927104+00:00,240,244,1766189810.927081
36,49737,2025-12-20T00:16:50.972096+00:00,240,244,1766189810.972074
37,49763,2025-12-20T00:16:51.017106+00:00,240,244,1766189811.017081
38,49789,2025-12-20T00:16:51.062107+00:00,240,244,1766189811.062087
39,49815,2025-12-20T00:16:51.107096+00:00,240,244,1766189811.107075
40,49841,2025-12-20T00:16:51.152105+00:00,240,244,1766189811.152083
41,49866,2025-12-20T00:16:51.197069+00:00,240,244,1766189811.197049
42,49892,2025-12-20T00:16:51.242094+00:00,240,244,1766189811.242071
43,49918,2025-12-20T00:16:51.287095+00:00,240,244,1766189811.287071
44,49944,2025-12-20T00:16:51.334097+00:00,240,244,1766189811.334073
45,49970,2025-12-20T00:16:51.377107+00:00,240,244,1766189811.377083
46,49996,2025-12-20T00:16:51.422106+00:00,240,244,1766189811.422084
47,50021,2025-12-20T00:16:51.467093+00:00,240,244,1766189811.467071
48,50047,2025-12-20T00:16:51.512103+00:00,240,244,1766189811.512081
49,50073,2025-12-20T00:16:51.557103+00:00,240,244,1766189811.557077
50,50099,2025-12-20T00:16:51.602055+00:00,240,244,1766189811.602036
51,50124,2025-12-20T00:16:51.647153+00:00,240,244,1766189811.647117
52,50150,2025-12-20T00:16:51.692141+00:00,240,244,1766189811.692118
53,50176,2025-12-20T00:16:51.737106+00:00,240,244,1766189811.737083
54,50202,2025-12-20T00:16:51.782109+00:00,240,244,1766189811.782087
55,50228,2025-12-20T00:16:51.826974+00:00,240,244,1766189811.826956
56,50254,2025-12-20T00:16:51.872118+00:00,240,244,1766189811.872097
57,50280,2025-12-20T00:16:51.917052+00:00,240,244,1766189811.917032
58,50306,2025-12-20T00:16:51.962104+00:00,240,244,1766189811.962083
59,50332,2025-12-20T00:16:52.007107+00:00,240,244,1766189812.007087
60,50358,2025-12-20T00:16:52.052115+00:00,240,244,1766189812.052094
61,50384,2025-12-20T00:16:52.097099+00:00,240,244,1766189812.097078
62,50410,2025-12-20T00:16:52.142106+00:00,240,244,1766189812.142088
63,50436,2025-12-20T00:16:52.187106+00:00,240,244,1766189812.187084
64,50462,2025-12-20T00:16:52.232185+00:00,240,244,1766189812.232163
