seq,dut_ts,arrival_time,payload_len,raw_len,arrival_epoch
0,63586,2025-12-19T08:27:53.356743+00:00,56,60,1766132873.356717
1,63612,2025-12-19T08:27:53.401718+00:00,56,60,1766132873.401680
2,63638,2025-12-19T08:27:53.446575+00:00,56,60,1766132873.446555
3,63664,2025-12-19T08:27:53.446653+00:00,56,60,1766132873.446646
4,63689,2025-12-19T08:27:53.491625+00:00,56,60,1766132873.491605
5,63715,2025-12-19T08:27:53.491704+00:00,56,60,1766132873.491697
6,63740,2025-12-19T08:27:53.536602+00:00,56,60,1766132873.536582
7,63766,2025-12-19T08:27:53.536681+00:00,56,60,1766132873.536675
8,63791,2025-12-19T08:27:53.581587+00:00,56,60,1766132873.581569
9,63817,2025-12-19T08:27:53.671635+00:00,56,60,1766132873.671616
10,63842,2025-12-19T08:27:53.671713+00:00,56,60,1766132873.671707
11,63868,2025-12-19T08:27:53.673556+00:00,56,60,1766132873.673536
12,63894,2025-12-19T08:27:53.673636+00:00,56,60,1766132873.673629
13,63919,2025-12-19T08:27:53.716566+00:00,56,60,1766132873.716543
14,63945,2025-12-19T08:27:53.761621+00:00,56,60,1766132873.761600
15,63971,2025-12-19T08:27:53.761725+00:00,56,60,1766132873.761714
16,63996,2025-12-19T08:27:53.806584+00:00,56,60,1766132873.806562
17,64022,2025-12-19T08:27:53.806667+00:00,56,60,1766132873.806661
18,64048,2025-12-19T08:27:53.851633+00:00,56,60,1766132873.851612
19,64074,2025-12-19T08:27:53.851717+00:00,56,60,1766132873.851711
20,64099,2025-12-19T08:27:53.896607+00:00,56,60,1766132873.896585
21,64125,2025-12-19T08:27:53.896738+00:00,56,60,1766132873.896731
22,64151,2025-12-19T08:27:53.941486+00:00,56,60,1766132873.941467
23,64176,2025-12-19T08:27:53.986588+00:00,56,60,1766132873.986565
24,64202,2025-12-19T08:27:53.986667+00:00,56,60,1766132873.986660
25,64228,2025-12-19T08:27:54.031566+00:00,56,60,1766132874.031546
26,64253,2025-12-19T08:27:54.031643+00:00,56,60,1766132874.031636
27,64279,2025-12-19T08:27:54.121595+00:00,56,60,1766132874.121558
28,64305,2025-12-19T08:27:54.121671+00:00,56,60,1766132874.121665
29,64330,2025-12-19T08:27:54.123714+00:00,56,60,1766132874.123693
30,64356,2025-12-19T08:27:54.166627+00:00,56,60,1766132874.166606
31,64382,2025-12-19T08:27:54.166708+00:00,56,60,1766132874.166701
32,64407,2025-12-19T08:27:54.211627+00:00,56,60,1766132874.211607
33,64433,2025-12-19T08:27:54.211708+00:00,56,60,1766132874.211702
34,64459,2025-12-19T08:27:54.256597+00:00,56,60,1766132874.256576
35,64484,2025-12-19T08:27:54.256676+00:00,56,60,1766132874.256670
36,64510,2025-12-19T08:27:54.301721+00:00,56,60,1766132874.301700
37,64535,2025-12-19T08:27:54.346626+00:00,56,60,1766132874.346606
38,64561,2025-12-19T08:27:54.346706+00:00,56,60,1766132874.346699
39,64587,2025-12-19T08:27:54.391649+00:00,56,60,1766132874.391628
40,64612,2025-12-19T08:27:54.391728+00:00,56,60,1766132874.391722
41,64638,2025-12-19T08:27:54.436631+00:00,56,60,1766132874.436609
42,64664,2025-12-19T08:27:54.436712+00:00,56,60,1766132874.436705
43,64689,2025-12-19T08:27:54.481573+00:00,56,60,1766132874.481552
44,64715,2025-12-19T08:27:54.481679+00:00,56,60,1766132874.481672
45,64740,2025-12-19T08:27:54.526574+00:00,56,60,1766132874.526553
46,64766,2025-12-19T08:27:54.571651+00:00,56,60,1766132874.571630
47,64791,2025-12-19T08:27:54.571730+00:00,56,60,1766132874.571723
48,64817,2025-12-19T08:27:54.616627+00:00,56,60,1766132874.616607
49,64843,2025-12-19T08:27:54.616728+00:00,56,60,1766132874.616702
50,64868,2025-12-19T08:27:54.661473+00:00,56,60,1766132874.661455
51,64894,2025-12-19T08:27:54.661542+00:00,56,60,1766132874.661536
52,64920,2025-12-19T08:27:54.706538+00:00,56,60,1766132874.706519
53,64946,2025-12-19T08:27:54.751502+00:00,56,60,1766132874.751483
54,64971,2025-12-19T08:27:54.751576+00:00,56,60,1766132874.751569
55,64997,2025-12-19T08:27:54.796576+00:00,56,60,1766132874.796551
56,65023,2025-12-19T08:27:54.796657+00:00,56,60,1766132874.796650
57,65048,2025-12-19T08:27:54.841609+00:00,56,60,1766132874.841586
58,65074,2025-12-19T08:27:54.841683+00:00,56,60,1766132874.841676
59,65100,2025-12-19T08:27:54.886647+00:00,56,60,1766132874.886628
60,65125,2025-12-19T08:27:54.931568+00:00,56,60,1766132874.931545
61,65151,2025-12-19T08:27:54.931651+00:00,56,60,1766132874.931644
62,65176,2025-12-19T08:27:54.976587+00:00,56,60,1766132874.976565
63,65202,2025-12-19T08:27:54.976662+00:00,56,60,1766132874.976656
64,65227,2025-12-19T08:27:55.021474+00:00,56,60,1766132875.021455
65,65253,2025-12-19T08:27:55.021546+00:00,56,60,1766132875.021538
