seq,dut_ts,arrival_time,payload_len,raw_len,arrival_epoch
0,9702,2025-12-19T08:31:21.617663+00:00,176,180,1766133081.617637
1,9728,2025-12-19T08:31:21.662643+00:00,176,180,1766133081.662619
2,9754,2025-12-19T08:31:21.707658+00:00,176,180,1766133081.707637
3,9779,2025-12-19T08:31:21.709506+00:00,176,180,1766133081.709486
4,9805,2025-12-19T08:31:21.752599+00:00,176,180,1766133081.752578
5,9831,2025-12-19T08:31:21.754615+00:00,176,180,1766133081.754595
6,9857,2025-12-19T08:31:21.797573+00:00,176,180,1766133081.797553
7,9883,2025-12-19T08:31:21.799567+00:00,176,180,1766133081.799547
8,9908,2025-12-19T08:31:21.842652+00:00,176,180,1766133081.842632
9,9934,2025-12-19T08:31:21.887560+00:00,176,180,1766133081.887541
10,9960,2025-12-19T08:31:21.889570+00:00,176,180,1766133081.889550
11,9986,2025-12-19T08:31:21.932643+00:00,176,180,1766133081.932622
12,10012,2025-12-19T08:31:21.934510+00:00,176,180,1766133081.934489
13,10038,2025-12-19T08:31:21.977664+00:00,176,180,1766133081.977644
14,10064,2025-12-19T08:31:21.979581+00:00,176,180,1766133081.979561
15,10090,2025-12-19T08:31:22.022652+00:00,176,180,1766133082.022632
16,10116,2025-12-19T08:31:22.067564+00:00,176,180,1766133082.067544
17,10141,2025-12-19T08:31:22.069579+00:00,176,180,1766133082.069559
18,10167,2025-12-19T08:31:22.112564+00:00,176,180,1766133082.112545
19,10193,2025-12-19T08:31:22.114582+00:00,176,180,1766133082.114563
20,10219,2025-12-19T08:31:22.157501+00:00,176,180,1766133082.157481
21,10245,2025-12-19T08:31:22.159573+00:00,176,180,1766133082.159553
22,10271,2025-12-19T08:31:22.202652+00:00,176,180,1766133082.202614
23,10296,2025-12-19T08:31:22.247457+00:00,176,180,1766133082.247439
24,10322,2025-12-19T08:31:22.249554+00:00,176,180,1766133082.249535
25,10348,2025-12-19T08:31:22.293492+00:00,176,180,1766133082.293473
26,10374,2025-12-19T08:31:22.293568+00:00,176,180,1766133082.293560
27,10400,2025-12-19T08:31:22.337644+00:00,176,180,1766133082.337610
28,10426,2025-12-19T08:31:22.339556+00:00,176,180,1766133082.339536
29,10452,2025-12-19T08:31:22.382626+00:00,176,180,1766133082.382606
30,10478,2025-12-19T08:31:22.427636+00:00,176,180,1766133082.427617
31,10503,2025-12-19T08:31:22.429556+00:00,176,180,1766133082.429537
32,10529,2025-12-19T08:31:22.472486+00:00,176,180,1766133082.472466
33,10555,2025-12-19T08:31:22.474578+00:00,176,180,1766133082.474559
34,10581,2025-12-19T08:31:22.517555+00:00,176,180,1766133082.517534
35,10607,2025-12-19T08:31:22.562544+00:00,176,180,1766133082.562526
36,10633,2025-12-19T08:31:22.564563+00:00,176,180,1766133082.564543
