seq,dut_ts,arrival_time,payload_len,raw_len,arrival_epoch
0,44207,2025-12-19T20:03:20.386462+00:00,56,60,1766174600.386437
1,44233,2025-12-19T20:03:20.431417+00:00,56,60,1766174600.431394
2,44258,2025-12-19T20:03:20.701562+00:00,56,60,1766174600.701538
3,44284,2025-12-19T20:03:20.791386+00:00,56,60,1766174600.791367
4,44310,2025-12-19T20:03:20.791478+00:00,56,60,1766174600.791470
5,44335,2025-12-19T20:03:20.793453+00:00,56,60,1766174600.793435
6,44361,2025-12-19T20:03:20.926454+00:00,56,60,1766174600.926435
7,44387,2025-12-19T20:03:20.926552+00:00,56,60,1766174600.926545
8,44412,2025-12-19T20:03:20.928364+00:00,56,60,1766174600.928342
9,44438,2025-12-19T20:03:20.971549+00:00,56,60,1766174600.971530
10,44464,2025-12-19T20:03:20.971624+00:00,56,60,1766174600.971618
11,44490,2025-12-19T20:03:21.016445+00:00,56,60,1766174601.016426
12,44516,2025-12-19T20:03:21.016522+00:00,56,60,1766174601.016515
13,44541,2025-12-19T20:03:21.106473+00:00,56,60,1766174601.106455
14,44567,2025-12-19T20:03:21.196629+00:00,56,60,1766174601.196610
15,44592,2025-12-19T20:03:21.196702+00:00,56,60,1766174601.196696
16,44618,2025-12-19T20:03:21.196740+00:00,56,60,1766174601.196735
17,44644,2025-12-19T20:03:21.241561+00:00,56,60,1766174601.241542
18,44670,2025-12-19T20:03:21.241636+00:00,56,60,1766174601.241630
19,44695,2025-12-19T20:03:21.331478+00:00,56,60,1766174601.331460
20,44721,2025-12-19T20:03:21.331552+00:00,56,60,1766174601.331546
21,44747,2025-12-19T20:03:21.421494+00:00,56,60,1766174601.421476
22,44772,2025-12-19T20:03:21.466503+00:00,56,60,1766174601.466484
23,44798,2025-12-19T20:03:21.466578+00:00,56,60,1766174601.466571
24,44824,2025-12-19T20:03:21.468941+00:00,56,60,1766174601.468924
25,44849,2025-12-19T20:03:21.511546+00:00,56,60,1766174601.511528
26,44875,2025-12-19T20:03:21.511623+00:00,56,60,1766174601.511616
27,44900,2025-12-19T20:03:21.556388+00:00,56,60,1766174601.556370
28,44926,2025-12-19T20:03:21.556460+00:00,56,60,1766174601.556454
29,44952,2025-12-19T20:03:21.601426+00:00,56,60,1766174601.601408
30,44978,2025-12-19T20:03:21.601498+00:00,56,60,1766174601.601492
31,45003,2025-12-19T20:03:21.691387+00:00,56,60,1766174601.691366
32,45029,2025-12-19T20:03:21.691468+00:00,56,60,1766174601.691461
33,45055,2025-12-19T20:03:21.693402+00:00,56,60,1766174601.693382
34,45080,2025-12-19T20:03:21.871484+00:00,56,60,1766174601.871461
35,45106,2025-12-19T20:03:21.871572+00:00,56,60,1766174601.871564
36,45132,2025-12-19T20:03:21.916468+00:00,56,60,1766174601.916447
37,45158,2025-12-19T20:03:22.051492+00:00,56,60,1766174602.051470
38,45183,2025-12-19T20:03:22.051571+00:00,56,60,1766174602.051564
39,45209,2025-12-19T20:03:22.053562+00:00,56,60,1766174602.053541
40,45235,2025-12-19T20:03:22.096482+00:00,56,60,1766174602.096463
41,45260,2025-12-19T20:03:22.141492+00:00,56,60,1766174602.141472
42,45286,2025-12-19T20:03:22.141572+00:00,56,60,1766174602.141565
43,45312,2025-12-19T20:03:22.143586+00:00,56,60,1766174602.143566
44,45337,2025-12-19T20:03:22.231479+00:00,56,60,1766174602.231458
45,45363,2025-12-19T20:03:22.231559+00:00,56,60,1766174602.231552
46,45389,2025-12-19T20:03:22.233469+00:00,56,60,1766174602.233448
47,45414,2025-12-19T20:03:22.276377+00:00,56,60,1766174602.276357
48,45440,2025-12-19T20:03:22.276456+00:00,56,60,1766174602.276448
49,45466,2025-12-19T20:03:22.366500+00:00,56,60,1766174602.366478
50,45491,2025-12-19T20:03:22.366584+00:00,56,60,1766174602.366577
51,45517,2025-12-19T20:03:22.456421+00:00,56,60,1766174602.456402
52,45542,2025-12-19T20:03:22.456503+00:00,56,60,1766174602.456495
53,45568,2025-12-19T20:03:22.458434+00:00,56,60,1766174602.458412
54,45594,2025-12-19T20:03:22.501480+00:00,56,60,1766174602.501438
55,45619,2025-12-19T20:03:22.546476+00:00,56,60,1766174602.546456
56,45645,2025-12-19T20:03:22.546558+00:00,56,60,1766174602.546551
57,45671,2025-12-19T20:03:22.591349+00:00,56,60,1766174602.591328
58,45697,2025-12-19T20:03:22.681500+00:00,56,60,1766174602.681479
59,45722,2025-12-19T20:03:22.681601+00:00,56,60,1766174602.681574
60,45748,2025-12-19T20:03:22.771481+00:00,56,60,1766174602.771461
