seq,dut_ts,arrival_time,payload_len,raw_len,arrival_epoch
0,47210,2025-12-20T04:36:45.392017+00:00,16,20,1766205405.391986
1,47236,2025-12-20T04:36:45.437014+00:00,16,20,1766205405.436983
2,47261,2025-12-20T04:36:45.481963+00:00,16,20,1766205405.481940
3,47287,2025-12-20T04:36:45.616995+00:00,16,20,1766205405.616969
4,47312,2025-12-20T04:36:45.617107+00:00,16,20,1766205405.617095
5,47338,2025-12-20T04:36:45.619022+00:00,16,20,1766205405.619002
6,47363,2025-12-20T04:36:45.662012+00:00,16,20,1766205405.661988
7,47389,2025-12-20T04:36:45.662108+00:00,16,20,1766205405.662100
8,47415,2025-12-20T04:36:45.707020+00:00,16,20,1766205405.706990
9,47440,2025-12-20T04:36:45.707151+00:00,16,20,1766205405.707139
10,47466,2025-12-20T04:36:45.751946+00:00,16,20,1766205405.751924
11,47491,2025-12-20T04:36:45.752025+00:00,16,20,1766205405.752017
12,47517,2025-12-20T04:36:45.842135+00:00,16,20,1766205405.842106
13,47543,2025-12-20T04:36:45.886991+00:00,16,20,1766205405.886965
14,47568,2025-12-20T04:36:45.887096+00:00,16,20,1766205405.887085
15,47594,2025-12-20T04:36:45.888965+00:00,16,20,1766205405.888940
16,47620,2025-12-20T04:36:45.931993+00:00,16,20,1766205405.931974
17,47645,2025-12-20T04:36:45.932064+00:00,16,20,1766205405.932058
18,47671,2025-12-20T04:36:45.977028+00:00,16,20,1766205405.977005
19,47696,2025-12-20T04:36:45.977117+00:00,16,20,1766205405.977110
20,47722,2025-12-20T04:36:46.112047+00:00,16,20,1766205406.112019
21,47748,2025-12-20T04:36:46.157032+00:00,16,20,1766205406.157001
22,47773,2025-12-20T04:36:46.157150+00:00,16,20,1766205406.157137
23,47799,2025-12-20T04:36:46.158993+00:00,16,20,1766205406.158971
24,47824,2025-12-20T04:36:46.247046+00:00,16,20,1766205406.247009
25,47850,2025-12-20T04:36:46.247179+00:00,16,20,1766205406.247167
26,47876,2025-12-20T04:36:46.248914+00:00,16,20,1766205406.248898
27,47901,2025-12-20T04:36:46.382040+00:00,16,20,1766205406.382011
28,47927,2025-12-20T04:36:46.382135+00:00,16,20,1766205406.382126
29,47952,2025-12-20T04:36:46.384057+00:00,16,20,1766205406.384017
30,47978,2025-12-20T04:36:46.428010+00:00,16,20,1766205406.427986
31,48004,2025-12-20T04:36:46.472011+00:00,16,20,1766205406.471983
32,48029,2025-12-20T04:36:46.472109+00:00,16,20,1766205406.472100
33,48055,2025-12-20T04:36:46.473970+00:00,16,20,1766205406.473943
34,48080,2025-12-20T04:36:46.516969+00:00,16,20,1766205406.516948
35,48106,2025-12-20T04:36:46.517052+00:00,16,20,1766205406.517045
36,48131,2025-12-20T04:36:46.561948+00:00,16,20,1766205406.561928
37,48157,2025-12-20T04:36:46.562018+00:00,16,20,1766205406.562012
38,48183,2025-12-20T04:36:46.607008+00:00,16,20,1766205406.606983
39,48208,2025-12-20T04:36:46.697309+00:00,16,20,1766205406.697283
40,48234,2025-12-20T04:36:46.697412+00:00,16,20,1766205406.697403
41,48259,2025-12-20T04:36:46.697456+00:00,16,20,1766205406.697450
42,48285,2025-12-20T04:36:46.742054+00:00,16,20,1766205406.742026
43,48311,2025-12-20T04:36:46.742159+00:00,16,20,1766205406.742149
44,48336,2025-12-20T04:36:46.787058+00:00,16,20,1766205406.787029
45,48361,2025-12-20T04:36:46.787185+00:00,16,20,1766205406.787158
46,48387,2025-12-20T04:36:46.831956+00:00,16,20,1766205406.831935
47,48412,2025-12-20T04:36:46.832034+00:00,16,20,1766205406.832027
48,48438,2025-12-20T04:36:46.922056+00:00,16,20,1766205406.922028
49,48464,2025-12-20T04:36:46.922168+00:00,16,20,1766205406.922156
50,48489,2025-12-20T04:36:46.923982+00:00,16,20,1766205406.923961
51,48515,2025-12-20T04:36:47.011994+00:00,16,20,1766205407.011964
52,48541,2025-12-20T04:36:47.012098+00:00,16,20,1766205407.012087
