seq,dut_ts,arrival_time,payload_len,raw_len,arrival_epoch
0,17115,2025-12-20T04:52:38.357022+00:00,240,244,1766206358.356992
1,17141,2025-12-20T04:52:38.489958+00:00,240,244,1766206358.489924
2,17167,2025-12-20T04:52:38.492830+00:00,240,244,1766206358.492818
3,17193,2025-12-20T04:52:38.534902+00:00,240,244,1766206358.534883
4,17219,2025-12-20T04:52:38.581848+00:00,240,244,1766206358.581827
5,17245,2025-12-20T04:52:38.624894+00:00,240,244,1766206358.624872
6,17271,2025-12-20T04:52:38.669947+00:00,240,244,1766206358.669924
7,17297,2025-12-20T04:52:38.715052+00:00,240,244,1766206358.715026
8,17323,2025-12-20T04:52:38.759986+00:00,240,244,1766206358.759958
9,17349,2025-12-20T04:52:38.804994+00:00,240,244,1766206358.804968
10,17375,2025-12-20T04:52:38.850098+00:00,240,244,1766206358.850070
11,17401,2025-12-20T04:52:38.894922+00:00,240,244,1766206358.894896
12,17427,2025-12-20T04:52:38.939977+00:00,240,244,1766206358.939948
13,17452,2025-12-20T04:52:38.984893+00:00,240,244,1766206358.984876
14,17478,2025-12-20T04:52:39.029989+00:00,240,244,1766206359.029966
15,17504,2025-12-20T04:52:39.074988+00:00,240,244,1766206359.074960
16,17531,2025-12-20T04:52:39.119979+00:00,240,244,1766206359.119958
17,17557,2025-12-20T04:52:39.209944+00:00,240,244,1766206359.209919
18,17583,2025-12-20T04:52:39.213933+00:00,240,244,1766206359.213917
19,17609,2025-12-20T04:52:39.255122+00:00,240,244,1766206359.255103
20,17635,2025-12-20T04:52:39.299990+00:00,240,244,1766206359.299969
21,17661,2025-12-20T04:52:39.345034+00:00,240,244,1766206359.345013
22,17687,2025-12-20T04:52:39.389942+00:00,240,244,1766206359.389922
23,17713,2025-12-20T04:52:39.434985+00:00,240,244,1766206359.434958
24,17739,2025-12-20T04:52:39.483034+00:00,240,244,1766206359.482996
25,17765,2025-12-20T04:52:39.525001+00:00,240,244,1766206359.524979
26,17791,2025-12-20T04:52:39.569944+00:00,240,244,1766206359.569916
27,17817,2025-12-20T04:52:39.614926+00:00,240,244,1766206359.614903
28,17844,2025-12-20T04:52:39.659975+00:00,240,244,1766206359.659952
29,17870,2025-12-20T04:52:39.707035+00:00,240,244,1766206359.707011
30,17896,2025-12-20T04:52:39.749986+00:00,240,244,1766206359.749967
31,17922,2025-12-20T04:52:39.794972+00:00,240,244,1766206359.794951
32,17948,2025-12-20T04:52:39.841954+00:00,240,244,1766206359.841934
33,17974,2025-12-20T04:52:39.930052+00:00,240,244,1766206359.930030
34,18000,2025-12-20T04:52:39.932935+00:00,240,244,1766206359.932916
35,18026,2025-12-20T04:52:39.976927+00:00,240,244,1766206359.976906
36,18052,2025-12-20T04:52:40.019983+00:00,240,244,1766206360.019957
37,18078,2025-12-20T04:52:40.064951+00:00,240,244,1766206360.064932
38,18104,2025-12-20T04:52:40.109985+00:00,240,244,1766206360.109958
39,18130,2025-12-20T04:52:40.154911+00:00,240,244,1766206360.154895
40,18156,2025-12-20T04:52:40.199954+00:00,240,244,1766206360.199934
41,18182,2025-12-20T04:52:40.292019+00:00,240,244,1766206360.291994
42,18208,2025-12-20T04:52:40.337036+00:00,240,244,1766206360.337009
43,18235,2025-12-20T04:52:40.425056+00:00,240,244,1766206360.425035
44,18261,2025-12-20T04:52:40.427919+00:00,240,244,1766206360.427901
45,18287,2025-12-20T04:52:40.469879+00:00,240,244,1766206360.469851
46,18313,2025-12-20T04:52:40.516844+00:00,240,244,1766206360.516821
47,18339,2025-12-20T04:52:40.561928+00:00,240,244,1766206360.561902
48,18365,2025-12-20T04:52:40.604923+00:00,240,244,1766206360.604899
49,18390,2025-12-20T04:52:40.649930+00:00,240,244,1766206360.649909
50,18416,2025-12-20T04:52:40.695837+00:00,240,244,1766206360.695804
51,18441,2025-12-20T04:52:40.740102+00:00,240,244,1766206360.740075
52,18468,2025-12-20T04:52:40.785864+00:00,240,244,1766206360.785846
53,18494,2025-12-20T04:52:40.874972+00:00,240,244,1766206360.874948
54,18520,2025-12-20T04:52:40.877917+00:00,240,244,1766206360.877903
55,18546,2025-12-20T04:52:40.919945+00:00,240,244,1766206360.919926
56,18572,2025-12-20T04:52:40.964914+00:00,240,244,1766206360.964892
57,18598,2025-12-20T04:52:41.009961+00:00,240,244,1766206361.009939
58,18624,2025-12-20T04:52:41.055065+00:00,240,244,1766206361.055007
59,18650,2025-12-20T04:52:41.102003+00:00,240,244,1766206361.101980
60,18676,2025-12-20T04:52:41.145041+00:00,240,244,1766206361.145018
61,18702,2025-12-20T04:52:41.190024+00:00,240,244,1766206361.190001
62,18728,2025-12-20T04:52:41.234917+00:00,240,244,1766206361.234892
63,18754,2025-12-20T04:52:41.279920+00:00,240,244,1766206361.279895
64,18780,2025-12-20T04:52:41.324870+00:00,240,244,1766206361.324848
65,18806,2025-12-20T04:52:41.369959+00:00,240,244,1766206361.369935
66,18832,2025-12-20T04:52:41.414913+00:00,240,244,1766206361.414889
67,18858,2025-12-20T04:52:41.459878+00:00,240,244,1766206361.459857
68,18884,2025-12-20T04:52:41.505022+00:00,240,244,1766206361.504991
69,18911,2025-12-20T04:52:41.550041+00:00,240,244,1766206361.550014
70,18936,2025-12-20T04:52:41.595000+00:00,240,244,1766206361.594976
71,18963,2025-12-20T04:52:41.639993+00:00,240,244,1766206361.639969
72,18989,2025-12-20T04:52:41.684944+00:00,240,244,1766206361.684920
73,19015,2025-12-20T04:52:41.729870+00:00,240,244,1766206361.729848
