seq,dut_ts,arrival_time,payload_len,raw_len,arrival_epoch
0,29569,2025-12-20T04:50:39.736996+00:00,176,180,1766206239.736969
1,29595,2025-12-20T04:50:39.781982+00:00,176,180,1766206239.781955
2,29621,2025-12-20T04:50:39.826971+00:00,176,180,1766206239.826948
3,29647,2025-12-20T04:50:39.828921+00:00,176,180,1766206239.828904
4,29673,2025-12-20T04:50:40.142034+00:00,176,180,1766206240.142007
5,29699,2025-12-20T04:50:40.143760+00:00,176,180,1766206240.143744
6,29724,2025-12-20T04:50:40.145892+00:00,176,180,1766206240.145872
7,29751,2025-12-20T04:50:40.147830+00:00,176,180,1766206240.147812
8,29777,2025-12-20T04:50:40.147897+00:00,176,180,1766206240.147890
9,29803,2025-12-20T04:50:40.187025+00:00,176,180,1766206240.186996
10,29829,2025-12-20T04:50:40.188968+00:00,176,180,1766206240.188949
11,29855,2025-12-20T04:50:40.190961+00:00,176,180,1766206240.190942
12,29881,2025-12-20T04:50:40.192884+00:00,176,180,1766206240.192866
13,29907,2025-12-20T04:50:40.277070+00:00,176,180,1766206240.277040
14,29932,2025-12-20T04:50:40.278955+00:00,176,180,1766206240.278934
15,29959,2025-12-20T04:50:40.366966+00:00,176,180,1766206240.366939
16,29985,2025-12-20T04:50:40.368905+00:00,176,180,1766206240.368885
17,30011,2025-12-20T04:50:40.457068+00:00,176,180,1766206240.457040
18,30036,2025-12-20T04:50:40.458952+00:00,176,180,1766206240.458931
19,30062,2025-12-20T04:50:40.460933+00:00,176,180,1766206240.460915
20,30088,2025-12-20T04:50:40.462898+00:00,176,180,1766206240.462881
21,30114,2025-12-20T04:50:40.462964+00:00,176,180,1766206240.462958
22,30140,2025-12-20T04:50:40.464894+00:00,176,180,1766206240.464875
23,30166,2025-12-20T04:50:40.467917+00:00,176,180,1766206240.467898
24,30192,2025-12-20T04:50:40.469887+00:00,176,180,1766206240.469867
25,30218,2025-12-20T04:50:40.473892+00:00,176,180,1766206240.473872
26,30244,2025-12-20T04:50:40.475874+00:00,176,180,1766206240.475855
27,30270,2025-12-20T04:50:40.477754+00:00,176,180,1766206240.477737
28,30296,2025-12-20T04:50:40.480899+00:00,176,180,1766206240.480880
29,30321,2025-12-20T04:50:40.502007+00:00,176,180,1766206240.501983
